mouse,distance_microns,grey_value,grey_value_normalised,,
B,102.948,8.2671,0.042068339,7.1242,34.2919
B,103.572,9.0311,0.070189968,7.1242,34.2919
B,104.196,9.2174,0.077047376,7.1242,34.2919
B,104.82,9.3416,0.081618981,7.1242,34.2919
B,105.444,9.3416,0.081618981,7.1242,34.2919
B,106.067,9.0311,0.070189968,7.1242,34.2919
B,106.691,8.677,0.057156108,7.1242,34.2919
B,107.315,8.7578,0.060130228,7.1242,34.2919
B,107.939,9.4224,0.084593101,7.1242,34.2919
B,108.563,8.7516,0.059902016,7.1242,34.2919
B,109.187,9.4037,0.083904784,7.1242,34.2919
B,109.811,10.4099,0.120941412,7.1242,34.2919
B,110.435,10.5093,0.124600169,7.1242,34.2919
B,111.059,9.6832,0.094192736,7.1242,34.2919
B,111.683,9.0373,0.07041818,7.1242,34.2919
B,112.307,8.4907,0.0502987,7.1242,34.2919
B,112.931,8.8944,0.065158258,7.1242,34.2919
B,113.555,9.5404,0.088936494,7.1242,34.2919
B,114.178,9.0373,0.07041818,7.1242,34.2919
B,114.802,9.1429,0.074305149,7.1242,34.2919
B,115.426,8.8758,0.064473621,7.1242,34.2919
B,116.05,9.0373,0.07041818,7.1242,34.2919
B,116.674,9.0807,0.072015666,7.1242,34.2919
B,117.298,8.8634,0.064017197,7.1242,34.2919
B,117.922,8.6646,0.056699684,7.1242,34.2919
B,118.546,9.0932,0.072475771,7.1242,34.2919
B,119.17,9.118,0.07338862,7.1242,34.2919
B,119.794,8.646,0.056015047,7.1242,34.2919
B,120.418,8.1615,0.03818137,7.1242,34.2919
B,121.042,8.3168,0.043897717,7.1242,34.2919
B,121.666,8.6211,0.055098518,7.1242,34.2919
B,122.29,8.9814,0.06836059,7.1242,34.2919
B,122.913,8.4534,0.048925746,7.1242,34.2919
B,123.537,8.5155,0.051211549,7.1242,34.2919
B,124.161,8.472,0.049610383,7.1242,34.2919
B,124.785,9.0435,0.070646393,7.1242,34.2919
B,125.409,9.0621,0.071331029,7.1242,34.2919
B,126.033,8.6087,0.054642093,7.1242,34.2919
B,126.657,8.7516,0.059902016,7.1242,34.2919
B,127.281,8.9752,0.068132378,7.1242,34.2919
B,127.905,8.4161,0.047552792,7.1242,34.2919
B,128.529,8.5093,0.050983337,7.1242,34.2919
B,129.153,8.4969,0.050526912,7.1242,34.2919
B,129.777,8.4161,0.047552792,7.1242,34.2919
B,130.401,8.2174,0.04023896,7.1242,34.2919
B,131.024,8.6398,0.055786835,7.1242,34.2919
B,131.648,9.0497,0.070874605,7.1242,34.2919
B,132.272,8.764,0.06035844,7.1242,34.2919
B,132.896,8.3106,0.043669505,7.1242,34.2919
B,133.52,8.1304,0.037036628,7.1242,34.2919
B,134.144,8.7888,0.061271289,7.1242,34.2919
B,134.768,8.7516,0.059902016,7.1242,34.2919
B,135.392,8.8944,0.065158258,7.1242,34.2919
B,136.016,8.913,0.065842894,7.1242,34.2919
B,136.64,8.7516,0.059902016,7.1242,34.2919
B,137.264,9.1429,0.074305149,7.1242,34.2919
B,137.888,9.3292,0.081162557,7.1242,34.2919
B,138.512,8.5901,0.053957457,7.1242,34.2919
B,139.136,9.2733,0.079104967,7.1242,34.2919
B,139.759,9.1739,0.07544621,7.1242,34.2919
B,140.383,9.3602,0.082303618,7.1242,34.2919
B,141.007,9.0559,0.071102817,7.1242,34.2919
B,141.631,9.5839,0.090537661,7.1242,34.2919
B,142.255,9.6894,0.094420948,7.1242,34.2919
B,142.879,9.1491,0.074533361,7.1242,34.2919
B,143.503,9.0994,0.072703983,7.1242,34.2919
B,144.127,9.1366,0.074073256,7.1242,34.2919
B,144.751,9.2484,0.078188437,7.1242,34.2919
B,145.375,9.3354,0.081390769,7.1242,34.2919
B,145.999,9.2857,0.079561391,7.1242,34.2919
B,146.623,9,0.069045227,7.1242,34.2919
B,147.247,9.441,0.085277738,7.1242,34.2919
B,147.87,9.2547,0.07842033,7.1242,34.2919
B,148.494,8.5839,0.053729245,7.1242,34.2919
B,149.118,8.9193,0.066074787,7.1242,34.2919
B,149.742,8.6584,0.056471472,7.1242,34.2919
B,150.366,8.1242,0.036808416,7.1242,34.2919
B,150.99,8.1366,0.03726484,7.1242,34.2919
B,151.614,8.5963,0.054185669,7.1242,34.2919
B,152.238,8.559,0.052812715,7.1242,34.2919
B,152.862,8.7143,0.058529062,7.1242,34.2919
B,153.486,8.4907,0.0502987,7.1242,34.2919
B,154.11,8.4845,0.050070488,7.1242,34.2919
B,154.734,8.2795,0.042524763,7.1242,34.2919
B,155.358,8.9876,0.068588802,7.1242,34.2919
B,155.982,8.9752,0.068132378,7.1242,34.2919
B,156.605,8.8571,0.063785304,7.1242,34.2919
B,157.229,8.6894,0.057612533,7.1242,34.2919
B,157.853,8.8571,0.063785304,7.1242,34.2919
B,158.477,9.3292,0.081162557,7.1242,34.2919
B,159.101,9.3975,0.083676572,7.1242,34.2919
B,159.725,9.0559,0.071102817,7.1242,34.2919
B,160.349,9.2671,0.078876754,7.1242,34.2919
B,160.973,9,0.069045227,7.1242,34.2919
B,161.597,8.5652,0.053040927,7.1242,34.2919
B,162.221,8.6522,0.056243259,7.1242,34.2919
B,162.845,8.8385,0.063100667,7.1242,34.2919
B,163.469,8.882,0.064701833,7.1242,34.2919
B,164.093,8.6832,0.05738432,7.1242,34.2919
B,164.716,8.646,0.056015047,7.1242,34.2919
B,165.34,8.9193,0.066074787,7.1242,34.2919
B,165.964,9.0062,0.069273439,7.1242,34.2919
B,166.588,8.5714,0.053269139,7.1242,34.2919
B,167.212,8.5093,0.050983337,7.1242,34.2919
B,167.836,8.5839,0.053729245,7.1242,34.2919
B,168.46,8.5155,0.051211549,7.1242,34.2919
B,169.084,8.4969,0.050526912,7.1242,34.2919
B,169.708,8.6584,0.056471472,7.1242,34.2919
B,170.332,9.0994,0.072703983,7.1242,34.2919
B,170.956,9.118,0.07338862,7.1242,34.2919
B,171.58,9.087,0.072247559,7.1242,34.2919
B,172.204,9.5217,0.088248177,7.1242,34.2919
B,172.828,9.0683,0.071559241,7.1242,34.2919
B,173.451,9.0435,0.070646393,7.1242,34.2919
B,174.075,8.882,0.064701833,7.1242,34.2919
B,174.699,8.7453,0.059670123,7.1242,34.2919
B,175.323,8.7391,0.059441911,7.1242,34.2919
B,175.947,8.3851,0.046411732,7.1242,34.2919
B,176.571,8.5839,0.053729245,7.1242,34.2919
B,177.195,8.3478,0.045038778,7.1242,34.2919
B,177.819,8.0311,0.033381552,7.1242,34.2919
B,178.443,8.5342,0.051899866,7.1242,34.2919
B,179.067,8.3292,0.044354141,7.1242,34.2919
B,179.691,8.2298,0.040695385,7.1242,34.2919
B,180.315,8.0124,0.032693235,7.1242,34.2919
B,180.939,8.0745,0.034979038,7.1242,34.2919
B,181.562,8.3727,0.045955307,7.1242,34.2919
B,182.186,8.0062,0.032465023,7.1242,34.2919
B,182.81,8.1615,0.03818137,7.1242,34.2919
B,183.434,8.913,0.065842894,7.1242,34.2919
B,184.058,8.9441,0.066987636,7.1242,34.2919
B,184.682,8.7391,0.059441911,7.1242,34.2919
B,185.306,8.9006,0.06538647,7.1242,34.2919
B,185.93,8.7205,0.058757274,7.1242,34.2919
B,186.554,8.559,0.052812715,7.1242,34.2919
B,187.178,8.6522,0.056243259,7.1242,34.2919
B,187.802,8.3106,0.043669505,7.1242,34.2919
B,188.426,8.118,0.036580204,7.1242,34.2919
B,189.05,8.2733,0.042296551,7.1242,34.2919
B,189.674,8.1553,0.037953158,7.1242,34.2919
B,190.297,8.1553,0.037953158,7.1242,34.2919
B,190.921,8.8758,0.064473621,7.1242,34.2919
B,191.545,8.8509,0.063557092,7.1242,34.2919
B,192.169,8.9255,0.066303,7.1242,34.2919
B,192.793,8.5528,0.052584503,7.1242,34.2919
B,193.417,8.6335,0.055554942,7.1242,34.2919
B,194.041,8.6335,0.055554942,7.1242,34.2919
B,194.665,8.7019,0.058072638,7.1242,34.2919
B,195.289,8.6025,0.054413881,7.1242,34.2919
B,195.913,8.7702,0.060586653,7.1242,34.2919
B,196.537,9.0186,0.069729863,7.1242,34.2919
B,197.161,8.6087,0.054642093,7.1242,34.2919
B,197.785,7.8571,0.026976888,7.1242,34.2919
B,198.408,7.6211,0.018290102,7.1242,34.2919
B,199.032,7.7267,0.022177071,7.1242,34.2919
B,199.656,7.528,0.014863238,7.1242,34.2919
B,200.28,7.8758,0.027665205,7.1242,34.2919
B,200.904,8.472,0.049610383,7.1242,34.2919
C,0,13.9612,0.080148212,10.6279,52.2171
C,0.624,12.5116,0.045293009,10.6279,52.2171
C,1.248,11.5969,0.023299318,10.6279,52.2171
C,1.872,11.8295,0.028892116,10.6279,52.2171
C,2.496,10.6279,0,10.6279,52.2171
C,3.12,12.876,0.054054899,10.6279,52.2171
C,3.744,13.4651,0.068219634,10.6279,52.2171
C,4.367,14.8295,0.101026228,10.6279,52.2171
C,4.991,18.5194,0.189748781,10.6279,52.2171
C,5.615,20.5271,0.238023333,10.6279,52.2171
C,6.239,18.1705,0.181359584,10.6279,52.2171
C,6.863,20.0775,0.227212834,10.6279,52.2171
C,7.487,23.6047,0.312023314,10.6279,52.2171
C,8.111,26.3101,0.377073856,10.6279,52.2171
C,8.735,27.2636,0.400000481,10.6279,52.2171
C,9.359,32.5891,0.528050552,10.6279,52.2171
C,9.983,33.155,0.54165745,10.6279,52.2171
C,10.607,38.186,0.662626355,10.6279,52.2171
C,11.231,33.6434,0.553400883,10.6279,52.2171
C,11.855,33.6357,0.553215739,10.6279,52.2171
C,12.479,34.3876,0.571294952,10.6279,52.2171
C,13.102,43.7132,0.795526242,10.6279,52.2171
C,13.726,47.1008,0.876980081,10.6279,52.2171
C,14.35,45.4419,0.837092322,10.6279,52.2171
C,14.974,48.0388,0.899534014,10.6279,52.2171
C,15.598,49.3411,0.930847432,10.6279,52.2171
C,16.222,51.186,0.975207506,10.6279,52.2171
C,16.846,44.6744,0.818638012,10.6279,52.2171
C,17.47,40.969,0.729542766,10.6279,52.2171
C,18.094,38.8915,0.679589894,10.6279,52.2171
C,18.718,45.1163,0.829263366,10.6279,52.2171
C,19.342,50.938,0.969244419,10.6279,52.2171
C,19.966,52.2171,1,10.6279,52.2171
C,20.59,50.0543,0.947996114,10.6279,52.2171
C,21.213,41.8372,0.750418378,10.6279,52.2171
C,21.837,41.4884,0.742031585,10.6279,52.2171
C,22.461,43.031,0.779122945,10.6279,52.2171
C,23.085,39.2946,0.689282314,10.6279,52.2171
C,23.709,42.2093,0.759365412,10.6279,52.2171
C,24.333,40.9535,0.729170073,10.6279,52.2171
C,24.957,43.9845,0.802049571,10.6279,52.2171
C,25.581,43.9457,0.801116636,10.6279,52.2171
C,26.205,46.8837,0.871759976,10.6279,52.2171
C,26.829,42.5116,0.766634126,10.6279,52.2171
C,27.453,45.5349,0.83932848,10.6279,52.2171
C,28.077,45.7364,0.844173487,10.6279,52.2171
C,28.701,42.3876,0.763652583,10.6279,52.2171
C,29.325,36.3101,0.617520895,10.6279,52.2171
C,29.948,33.2093,0.542963077,10.6279,52.2171
C,30.572,29.5659,0.455358603,10.6279,52.2171
C,31.196,31.0155,0.490213806,10.6279,52.2171
C,31.82,30.7364,0.483502929,10.6279,52.2171
C,32.444,28.8295,0.437652083,10.6279,52.2171
C,33.068,28.9767,0.441191463,10.6279,52.2171
C,33.692,39.1085,0.684807594,10.6279,52.2171
C,34.316,44.1163,0.805218663,10.6279,52.2171
C,34.94,42.3798,0.763465034,10.6279,52.2171
C,35.564,37.1395,0.637463572,10.6279,52.2171
C,36.188,31.1473,0.493382897,10.6279,52.2171
C,36.812,30.2868,0.47269243,10.6279,52.2171
C,37.436,36.155,0.613791561,10.6279,52.2171
C,38.059,37.0465,0.635227415,10.6279,52.2171
C,38.683,34.5969,0.576327508,10.6279,52.2171
C,39.307,34.9147,0.583968915,10.6279,52.2171
C,39.931,32.6434,0.529356179,10.6279,52.2171
C,40.555,30.0078,0.465983957,10.6279,52.2171
C,41.179,33.969,0.561229839,10.6279,52.2171
C,41.803,33.9457,0.560669597,10.6279,52.2171
C,42.427,27.0543,0.394967924,10.6279,52.2171
C,43.051,30.6434,0.481266771,10.6279,52.2171
C,43.675,35.5116,0.598321199,10.6279,52.2171
C,44.299,35.0155,0.586392621,10.6279,52.2171
C,44.923,35.1473,0.589561713,10.6279,52.2171
C,45.547,33.9147,0.559924211,10.6279,52.2171
C,46.171,34.0155,0.562347917,10.6279,52.2171
C,46.794,35.4574,0.597017976,10.6279,52.2171
C,47.418,35.062,0.5875107,10.6279,52.2171
C,48.042,34.0155,0.562347917,10.6279,52.2171
C,48.666,29.6357,0.457036923,10.6279,52.2171
C,49.29,27.2093,0.398694853,10.6279,52.2171
C,49.914,24.7132,0.338676868,10.6279,52.2171
C,50.538,23.4419,0.308108836,10.6279,52.2171
C,51.162,23.8682,0.318359093,10.6279,52.2171
C,51.786,25.0155,0.345945582,10.6279,52.2171
C,52.41,22.5814,0.287418368,10.6279,52.2171
C,53.034,23.2093,0.302516038,10.6279,52.2171
C,53.658,25.1163,0.348369288,10.6279,52.2171
C,54.282,26.7287,0.387138969,10.6279,52.2171
C,54.905,26.3256,0.377446549,10.6279,52.2171
C,55.529,26.0698,0.371295913,10.6279,52.2171
C,56.153,25.8295,0.365517971,10.6279,52.2171
C,56.777,24.9457,0.344267262,10.6279,52.2171
C,57.401,28.4186,0.427772114,10.6279,52.2171
C,58.025,32.7907,0.532897964,10.6279,52.2171
C,58.649,34.1085,0.564584075,10.6279,52.2171
C,59.273,31.6744,0.506056861,10.6279,52.2171
C,59.897,30.5116,0.478097679,10.6279,52.2171
C,60.521,30.4496,0.476606908,10.6279,52.2171
C,61.145,33.7829,0.556755119,10.6279,52.2171
C,61.769,34.8682,0.582850836,10.6279,52.2171
C,62.393,30.969,0.489095727,10.6279,52.2171
C,63.017,26.7597,0.387884355,10.6279,52.2171
C,63.64,28.7442,0.43560107,10.6279,52.2171
C,64.264,29.907,0.463560251,10.6279,52.2171
C,64.888,30.5349,0.478657921,10.6279,52.2171
C,65.512,30.4264,0.47604907,10.6279,52.2171
C,66.136,26.5349,0.382479105,10.6279,52.2171
C,66.76,27.3256,0.401491253,10.6279,52.2171
C,67.384,25.4031,0.355265309,10.6279,52.2171
C,68.008,22.5194,0.285927597,10.6279,52.2171
C,68.632,27.4496,0.404472796,10.6279,52.2171
C,69.256,25.124,0.348554432,10.6279,52.2171
C,69.88,27.5736,0.407454339,10.6279,52.2171
C,70.504,28.0698,0.419385321,10.6279,52.2171
C,71.128,27.1705,0.397761919,10.6279,52.2171
C,71.751,26.8682,0.390493205,10.6279,52.2171
C,72.375,31.0233,0.490401354,10.6279,52.2171
C,72.999,28.9225,0.43988824,10.6279,52.2171
C,73.623,27.1085,0.396271147,10.6279,52.2171
C,74.247,31.9147,0.511834803,10.6279,52.2171
C,74.871,29.8837,0.46300001,10.6279,52.2171
C,75.495,35.4884,0.597763362,10.6279,52.2171
C,76.119,34.3256,0.56980418,10.6279,52.2171
C,76.743,31.6977,0.506617103,10.6279,52.2171
C,77.367,27.2248,0.399067546,10.6279,52.2171
C,77.991,26.0543,0.37092322,10.6279,52.2171
C,78.615,21.0853,0.251445087,10.6279,52.2171
C,79.239,20.5891,0.239514105,10.6279,52.2171
C,79.863,22.5271,0.286112741,10.6279,52.2171
C,80.486,30.8992,0.487417406,10.6279,52.2171
C,81.11,33.5969,0.552282804,10.6279,52.2171
C,81.734,25.6899,0.36216133,10.6279,52.2171
C,82.358,23.7132,0.314632164,10.6279,52.2171
C,82.982,22.5891,0.287603512,10.6279,52.2171
C,83.606,20.8992,0.246970367,10.6279,52.2171
C,84.23,19.3488,0.209691458,10.6279,52.2171
C,84.854,20.1783,0.22963654,10.6279,52.2171
C,85.478,18.876,0.198323122,10.6279,52.2171
C,86.102,18.9922,0.201117117,10.6279,52.2171
C,86.726,19.2015,0.206149673,10.6279,52.2171
C,87.35,19.7907,0.220316813,10.6279,52.2171
C,87.974,17.1473,0.156757043,10.6279,52.2171
C,88.597,19.4109,0.211184634,10.6279,52.2171
C,89.221,17.3178,0.160856665,10.6279,52.2171
C,89.845,16.6977,0.145946544,10.6279,52.2171
C,90.469,15.876,0.126189011,10.6279,52.2171
C,91.093,15.1628,0.109040328,10.6279,52.2171
C,91.717,14.8372,0.101211372,10.6279,52.2171
C,92.341,14.6589,0.096924201,10.6279,52.2171
C,92.965,15.0698,0.10680417,10.6279,52.2171
C,93.589,14.186,0.085553461,10.6279,52.2171
C,94.213,15.9302,0.127492234,10.6279,52.2171
C,94.837,15.2558,0.111276485,10.6279,52.2171
C,95.461,15.4574,0.116123898,10.6279,52.2171
C,96.085,15.1008,0.107549556,10.6279,52.2171
C,96.708,15.6899,0.121714291,10.6279,52.2171
C,97.332,15.7132,0.122274533,10.6279,52.2171
C,97.956,14.876,0.102144307,10.6279,52.2171
C,98.58,15.0078,0.105313399,10.6279,52.2171
C,99.204,14.5039,0.093197272,10.6279,52.2171
C,99.828,14.6744,0.097296894,10.6279,52.2171
C,100.452,14.2868,0.087977167,10.6279,52.2171
C,101.076,14.6667,0.09711175,10.6279,52.2171
C,101.7,14.3876,0.090400873,10.6279,52.2171
C,102.324,13.7752,0.075675897,10.6279,52.2171
C,102.948,14.9767,0.104565608,10.6279,52.2171
C,103.572,15.0465,0.106243929,10.6279,52.2171
C,104.196,15.4729,0.11649659,10.6279,52.2171
C,104.82,15.0465,0.106243929,10.6279,52.2171
C,105.443,15.4651,0.116309042,10.6279,52.2171
C,106.067,16.0388,0.130103488,10.6279,52.2171
C,106.691,14.7984,0.100278438,10.6279,52.2171
C,107.315,13.9147,0.079030133,10.6279,52.2171
C,107.939,15.2481,0.111091341,10.6279,52.2171
C,108.563,14.186,0.085553461,10.6279,52.2171
C,109.187,13.3333,0.065050542,10.6279,52.2171
C,109.811,13.6357,0.07232166,10.6279,52.2171
C,110.435,14.1085,0.083689996,10.6279,52.2171
C,111.059,14.1938,0.08574101,10.6279,52.2171
C,111.683,13.8527,0.077539361,10.6279,52.2171
C,112.307,14.093,0.083317304,10.6279,52.2171
C,112.931,13.4496,0.067846941,10.6279,52.2171
C,113.554,14.031,0.081826532,10.6279,52.2171
C,114.178,13.7054,0.073997576,10.6279,52.2171
C,114.802,15.4031,0.11481827,10.6279,52.2171
C,115.426,14.907,0.102889693,10.6279,52.2171
C,116.05,14.7519,0.099160359,10.6279,52.2171
C,116.674,14.0155,0.081453839,10.6279,52.2171
C,117.298,14.4884,0.092824579,10.6279,52.2171
C,117.922,14.3488,0.089467939,10.6279,52.2171
C,118.546,14.4651,0.092264338,10.6279,52.2171
C,119.17,15.1783,0.109413021,10.6279,52.2171
C,119.794,14.3023,0.08834986,10.6279,52.2171
C,120.418,13.7054,0.073997576,10.6279,52.2171
C,121.042,14.6822,0.097484443,10.6279,52.2171
C,121.666,14.3178,0.088722553,10.6279,52.2171
C,122.289,14.7597,0.099347908,10.6279,52.2171
C,122.913,14.7984,0.100278438,10.6279,52.2171
C,123.537,15.6589,0.120968905,10.6279,52.2171
C,124.161,14.938,0.103635078,10.6279,52.2171
C,124.785,15.093,0.107362007,10.6279,52.2171
C,125.409,14.3643,0.089840632,10.6279,52.2171
C,126.033,15.1783,0.109413021,10.6279,52.2171
C,126.657,14.6279,0.096178816,10.6279,52.2171
C,127.281,16.1628,0.133085032,10.6279,52.2171
C,127.905,16.4729,0.140541294,10.6279,52.2171
C,128.529,14.3178,0.088722553,10.6279,52.2171
C,129.153,13.7442,0.074930511,10.6279,52.2171
C,129.777,14.8372,0.101211372,10.6279,52.2171
C,130.4,14.5504,0.094315351,10.6279,52.2171
C,131.024,15.4031,0.11481827,10.6279,52.2171
C,131.648,14.4264,0.091333808,10.6279,52.2171
C,132.272,14.186,0.085553461,10.6279,52.2171
C,132.896,15.5426,0.118172506,10.6279,52.2171
C,133.52,16.0078,0.129358103,10.6279,52.2171
C,134.144,15.0698,0.10680417,10.6279,52.2171
C,134.768,15.3566,0.113700191,10.6279,52.2171
C,135.392,15.3798,0.114258029,10.6279,52.2171
C,136.016,14.5736,0.094873188,10.6279,52.2171
C,136.64,15.7364,0.12283237,10.6279,52.2171
C,137.264,15.4419,0.115751205,10.6279,52.2171
C,137.888,15.1783,0.109413021,10.6279,52.2171
C,138.512,15.4496,0.115936349,10.6279,52.2171
C,139.135,14.9922,0.104938301,10.6279,52.2171
C,139.759,15.6977,0.12190184,10.6279,52.2171
C,140.383,15.0388,0.106058784,10.6279,52.2171
C,141.007,14.9302,0.10344753,10.6279,52.2171
C,141.631,15.6822,0.121529147,10.6279,52.2171
C,142.255,15.3101,0.112582113,10.6279,52.2171
C,142.879,14.3566,0.089655487,10.6279,52.2171
C,143.503,14.2791,0.087792023,10.6279,52.2171
C,144.127,14.1705,0.085180768,10.6279,52.2171
C,144.751,14.6047,0.095620979,10.6279,52.2171
C,145.375,14.2016,0.085928558,10.6279,52.2171
C,145.999,14.6047,0.095620979,10.6279,52.2171
C,146.623,13.8682,0.077912054,10.6279,52.2171
C,147.246,14.8992,0.102702144,10.6279,52.2171
C,147.87,16.4806,0.140726439,10.6279,52.2171
C,148.494,15.3488,0.113512643,10.6279,52.2171
C,149.118,14.8062,0.100465986,10.6279,52.2171
C,149.742,14.3566,0.089655487,10.6279,52.2171
C,150.366,14.6434,0.096551509,10.6279,52.2171
C,150.99,15.6822,0.121529147,10.6279,52.2171
C,151.614,15.2558,0.111276485,10.6279,52.2171
C,152.238,14.7674,0.099533052,10.6279,52.2171
C,152.862,14.7442,0.098975215,10.6279,52.2171
C,153.486,13.876,0.078099603,10.6279,52.2171
C,154.11,14.2636,0.08741933,10.6279,52.2171
C,154.734,14.9845,0.104753157,10.6279,52.2171
C,155.358,15,0.10512585,10.6279,52.2171
C,155.981,14.3023,0.08834986,10.6279,52.2171
C,156.605,14.7132,0.098229829,10.6279,52.2171
C,157.229,15.6047,0.119665682,10.6279,52.2171
C,157.853,15.0155,0.105498543,10.6279,52.2171
C,158.477,14.876,0.102144307,10.6279,52.2171
C,159.101,16.2171,0.134390659,10.6279,52.2171
C,159.725,15.8372,0.125256076,10.6279,52.2171
C,160.349,15.5504,0.118360055,10.6279,52.2171
C,160.973,15.7209,0.122459677,10.6279,52.2171
C,161.597,16.4186,0.139235667,10.6279,52.2171
C,162.221,15.938,0.127679782,10.6279,52.2171
C,162.845,18.4884,0.189003395,10.6279,52.2171
C,163.469,17.6434,0.16868562,10.6279,52.2171
C,164.092,18.1783,0.181547132,10.6279,52.2171
C,164.716,16.7829,0.147995153,10.6279,52.2171
C,165.34,15.7209,0.122459677,10.6279,52.2171
C,165.964,15.1395,0.108480086,10.6279,52.2171
C,166.588,16.5116,0.141471824,10.6279,52.2171
C,167.212,15.6744,0.121341598,10.6279,52.2171
C,167.836,16.3953,0.138675425,10.6279,52.2171
C,168.46,16.2946,0.136254124,10.6279,52.2171
C,169.084,17.6047,0.16775509,10.6279,52.2171
C,169.708,18.6667,0.193290566,10.6279,52.2171
C,170.332,17.0698,0.154893578,10.6279,52.2171
C,170.956,16.2481,0.135136045,10.6279,52.2171
C,171.58,16.1628,0.133085032,10.6279,52.2171
C,172.204,15.4031,0.11481827,10.6279,52.2171
C,172.827,15.969,0.128425168,10.6279,52.2171
C,173.451,15.7364,0.12283237,10.6279,52.2171
C,174.075,17.124,0.156196801,10.6279,52.2171
C,174.699,16.7132,0.146319237,10.6279,52.2171
C,175.323,16.4961,0.141099132,10.6279,52.2171
C,175.947,15.5271,0.117799813,10.6279,52.2171
C,176.571,14.3333,0.089095246,10.6279,52.2171
C,177.195,15.6357,0.120411068,10.6279,52.2171
C,177.819,16.1085,0.131779404,10.6279,52.2171
C,178.443,14.7132,0.098229829,10.6279,52.2171
C,179.067,16.1705,0.133270176,10.6279,52.2171
C,179.691,15.3953,0.114630721,10.6279,52.2171
C,180.315,14.8295,0.101026228,10.6279,52.2171
C,180.938,14.3876,0.090400873,10.6279,52.2171
C,181.562,14.7752,0.099720601,10.6279,52.2171
C,182.186,15.2093,0.110158407,10.6279,52.2171
C,182.81,14.5116,0.093382417,10.6279,52.2171
C,183.434,14.8217,0.100838679,10.6279,52.2171
C,184.058,15.4031,0.11481827,10.6279,52.2171
C,184.682,15.3023,0.112394564,10.6279,52.2171
C,185.306,14.938,0.103635078,10.6279,52.2171
C,185.93,16.5891,0.143335289,10.6279,52.2171
C,186.554,15.2016,0.109973262,10.6279,52.2171
C,187.178,15.6899,0.121714291,10.6279,52.2171
C,187.802,14.7674,0.099533052,10.6279,52.2171
C,188.426,15.0775,0.106989315,10.6279,52.2171
C,189.05,14.4496,0.091891645,10.6279,52.2171
C,189.673,15.4264,0.115378512,10.6279,52.2171
C,190.297,15.2636,0.111464034,10.6279,52.2171
C,190.921,16.2093,0.13420311,10.6279,52.2171
C,191.545,15.2171,0.110345955,10.6279,52.2171
C,192.169,15.969,0.128425168,10.6279,52.2171
C,192.793,14.5659,0.094688044,10.6279,52.2171
C,193.417,13.9612,0.080148212,10.6279,52.2171
C,194.041,14.4961,0.093009724,10.6279,52.2171
C,194.665,15.2326,0.110718648,10.6279,52.2171
C,195.289,14.8295,0.101026228,10.6279,52.2171
C,195.913,14.0388,0.082014081,10.6279,52.2171
C,196.537,13.7984,0.076233734,10.6279,52.2171
C,197.161,14.2868,0.087977167,10.6279,52.2171
C,197.784,14.6589,0.096924201,10.6279,52.2171
C,198.408,15.7364,0.12283237,10.6279,52.2171
C,199.032,14.2791,0.087792023,10.6279,52.2171
C,199.656,13,0.057036442,10.6279,52.2171
C,200.28,12.938,0.055545671,10.6279,52.2171
C,200.904,13.4109,0.066916411,10.6279,52.2171